"id","product_uid","product_title","search_term","relevance"
123018,141996,"JELD-WEN 71-1/4 in. x 79-1/2 in. W-2500 French Vanilla Left-Hand Clad-Wood Sliding Patio Door with Brilliant White Interior","meld wen interior french doors",2.67
123027,142003,"GE Slide-In Gas Range Island Installation Kit","gas range slide inove",1.33
123039,142010,"MS International Madison Avenue Interlocking 12 in. x 12 in. x 8 mm Glass Metal Mosaic Wall Tile","METAL TILE FLOOR",2.67
123041,142011,"DANCO Spray Hose Guide in Black","spray hose",2.33
123045,142014,"Martha Stewart Living 12 ft. Pre-Lit LED Regal Fir Artificial Christmas Tree with Dual Function Lights","12 ft christmas tree",3
123046,142014,"Martha Stewart Living 12 ft. Pre-Lit LED Regal Fir Artificial Christmas Tree with Dual Function Lights","dual light trees",2.33
123048,142015,"Speedi-Products 12 in. x 36 in. 30-Gauge Galvanized Round Sheet Metal Pipe","sheet metal pipe connectors",1.33
123064,142023,"Lithonia Lighting Grey Outdoor LED Wall/Post Mount Area Security Light","led area light",3
123072,142029,"Siemens 200-Amp Double-Pole 22K Type QN Circuit Breaker","200 amp breaker exterior",2.67
123122,142051,"Husky 46 in. 9-Drawer Black Out Mobile Workbench with Solid Wood Top","solid wood cabinet formica tabletop",1.67
123129,142054,"Chapin 80 lb. Capacity Broadcast Ice Melt Spreader","salt for ice",1.67
123139,142059,"Formufit 2 in. Furniture Grade PVC External Flat End Cap in Black-DISCONTINUED","2 inch black pipe",2
123144,142061,"Bosch 18-Volt Lithium-Ion Cordless 1/2 in. Brute Tough Hammer Drill/Driver with (2) 4.0Ah Batteries and L-Boxx2","cordless drill battery",3
123161,142068,"Simpson Strong-Tie 2x10 Skewed Left Joist Hanger","2x10 joist hangers",2
123178,142076,"Baldwin Reserve Ellipse Polished Chrome Entry Knob with Traditional Round Rose","baldwin reserve",3
123184,142079,"Home Decorators Collection Lamport 22 in. W Surface-Mount Over John Storage Cabinet in White Mist","cascade surface mount",2
123191,142080,"Stair Parts 11-1/2 x 48 in. Red Oak Stair Tread","carpeted stair treads",2.67
123193,142080,"Stair Parts 11-1/2 x 48 in. Red Oak Stair Tread","oak stair treads",3
123217,142088,"Vornado Evap40 Whole Room Evaporative Humidifier","whole house ducted humidifier",2
123219,142090,"KOHLER ProFlex 6 ft. Center Drain Drop-In Bathtub in Biscuit","drop in bathtub",3
123242,142103,"Decor Drain Linear Channel Shower Drains 48 in. Infinity Heel Guard Grate Only","drain guard",1.67
123255,142109,"Fypon 1-1/8 in. x 12 in. x 36 in. Polyurethane Window Raised Panel","transom window",3
123271,142112,"Signature Development 6 ft. H x 6 ft. W Western Red Cedar Checker Lattice Top Fence Panel Kit","cedar lattice",2.67
123278,142115,"RIDGID 5 in. 18-Segment Turbo Cup Grinding Wheel","rigid sander",2.67
123309,142131,"SPEEDI- BOOT 4 in. W x 10 in. L to 6 in. Diameter 90-Degree Register Vent Boot with Adjustable Hangers","10 in w 30 in l inetrior vent",2.33
123313,142135,"Hilti 1/4 in. Magnetic Nut Setter","nut setter",3
123346,142147,"Speedi-Products 8 in. 24-Gauge Black Matte Single Wall Stove Pipe Cap","black in stock stove",2.67
123348,142149,"Husky 30 in. W x 26 in. H x 12 in. D Deluxe Steel Garage Wall Cabinet in Black/Grey","husky 26",2.67
123368,142158,"Lund 70 in. Aluminum Mid Size Single Lid Cross Bed Truck Tool Box","bed tool boc",3
123373,142159,"Andersen 36 in. x 80 in. 3000 Series Black Self-Storing Easy Install Storm Door","andersor doors",3
123374,142160,"Phifer 48 in. x 50 ft. Stucco SunTex 80","phifer suntex",3
123379,142164,"Clark-Dietrich 8 ft. Vinyl Corner Bead","stucco corner bead",2
123383,142166,"Bruce 64 fl. oz. Hardwood and Laminate Floor Cleaner Refill","bruce",3
123394,142170,"Fan Essentials 1 ft. x 1-1/2 ft. University of Mississippi 2-Sided Garden Flag","garde",1.33
123424,142189,"Frost King E/O 3/8 in. X 3/16 in. x 10 ft. White High-Density Rubber Foam Weatherstrip Tape","weatherstrip tape 3/8",3
123425,142190,"St. Paul Providence 48.062 in. W x 21.75 in. D x 34.25 in. H Vanity Cabinet Only in White","48 inch vanity white",2.67
123427,142191,"Carlon 1/2 in. 90è_ Belled Standard-Radius Elbow","1/2  conduet",2.33
123447,142200,"Garland Rug Skulls Black 20 in x 30 in. Washable Bathroom 2-Piece Rug Set","bathroom rugs 4x6",2.33
123453,142202,"Lithonia Lighting Wall/Post Mount Outdoor LED Grey Area Security Light","exterior security door",1
123478,142208,"Blackburn Single-Conductor #6 Stranded to 14 AWG Type BTC Copper Wire Connectors","stranded 14 awg wire 500",1.67
123486,142212,"48 in. x 3/4 in. x 1/16 in. Aluminum Square Tube","aluminum 4x4 tube",2
123490,142215,"Bosch 18-Volt 1/2 in. Right Angle Drill with 2.0Ah SlimPack Battery","7 1/2 volt lantern batteries",2
123498,142222,"Daltile Heathland Sunset 2 in. x 12 in. Glazed Ceramic Mosaic Bullnose Floor and Wall Tile","2x2 floor tile",2.33
123499,142222,"Daltile Heathland Sunset 2 in. x 12 in. Glazed Ceramic Mosaic Bullnose Floor and Wall Tile","daltile heathland",3
123507,142227,"BLACK+DECKER 40-Volt Max Lithium-Ion Electric Cordless Brushless String Trimmer","lithium seedeater",2
123513,142230,"Millstead Red Oak Natural 3/8 in. Thick x 4-1/4 in. Wide x Random Length Engineered Click Hardwood Flooring (20 sq. ft. /case)","1/4 red oak flooring",3
123519,142233,"Milwaukee 13-Amp 5 in. Small Angle Grinder with Lock on Slide Switch","milwaukee angle grinder",3
123526,142234,"Claymark 1 in. x 2 in. x 8 ft. Select Pine Board","1x4 wood",2.67
123559,142246,"GE Top Control Dishwasher in Slate with Stainless Steel Tub and Steam Prewash","ge slate microwave",2.33
123567,142249,"Bell 1-Gang Horizontal/Vertical Mount Weatherproof Extra Duty While in Use Cover/GFCI Combo","outdoor outlet box",3
123578,142255,"GE Q-Line 70-Amp 3 in. Triple-Pole Circuit Breaker","3 pole range reciptical",1.33
123585,142258,"Yosemite Home Decor 72 in. Cobalt Blue Ceiling Fan Extension Downrod","72 inch ceiling fan",2.33
123606,142268,"Elizabethan Classics 8 in. L x 5 in. W x 5 in. D Ball and Claw Foot for Roll-Top Cast Iron Tub in White","8 foot flour sent",1
123627,142276,"Fasade Flat Panel - 2 ft. x 2 ft. Lay-in Ceiling Tile in Polished Copper","copper plate",2.67
123638,142279,"Rheem Performance Platinum 38 Gal. Tall 12 Year 36,000 BTU Energy Star Liquid Propane Water Heater","liquid propane water heaters",3
123643,142281,"MARAZZI Travisano Trevi and Bernini 3 in. x 12 in. Glass Accent Decorative Trim Floor and Wall Tile","marrazi",2.33
123663,142291,"Rain Bird Full-Circle Micro-Umbrella Spike Sprinkler Heads (4-Pack)","rainbird riser",2.33
123665,142292,"Rust-Oleum Professional 1 gal. Flat Red Rust Preventive Primer (2-Pack)","metal primer",2.67
123678,142299,"Barenbrug 1 lb. Dichondra Grass Seed","barenbrug turf sense",2.33
123679,142300,"Coastal Shower Doors Newport Series 46 in. x 70 in. Framed Sliding Shower Door with Towel Bar in Brushed Nickel and Clear Glass","46 brush nickel shower door",3
123680,142301,"BEHR MARQUEE #W-B-420 White Hydrangea Exterior Paint","behr flat white marque",3
123719,142321,"MD Building Products 8 in. x 36 in. Mill Screen Door Push Grille","hdtv screen protectors",2.67
123730,142323,"Kaleen Home and Porch Palmyra Chocolate 9 ft. x 12 ft. Indoor/Outdoor Area Rug","outdoor rugs 9x12",2.67
123764,142342,"Lund 70 in. Full Size Aluminum Cross Bed Tool Box, Black","bed tool boc",2.33
123765,142343,"Everbilt M10-1.5 x 50 mm Zinc-Plated Steel Socket Cap Recessed Hex Screw","m10-1.5",3
123793,142358,"BESSEY 6 in. Heavy-Duty Bench Vise with Swivel Base","Bessey vise",3
123807,142365,"Milwaukee 10-Compartment Deep Pro Organizer, Red","dewalt parts dw705",1
123808,142365,"Milwaukee 10-Compartment Deep Pro Organizer, Red","jobsite tool box",2
123845,142376,"3-1/2 in. x 5/8 in. Evaporative Cooler Motor Pulley","motor pulley",3
123852,142380,"Daltile Saltillo Sealed Antique Adobe 12 in. x 12 in. Ceramic Floor and Wall Tile (10 sq. ft. / case)-DISCONTINUED","saltillo tile",3
123858,142383,"Glomar 3-Light - 22 in. Wall Lantern with Clear Beveled Glass Old Bronze","3 old goats",2
123874,142389,"Cree 60W Equivalent Soft White A19 Dimmable LED Light Bulb (4-Pack)","cree 60",3
123897,142403,"Maytag 30 in. W 18.7 cu. ft. Bottom Freezer Refrigerator in Monochromatic Stainless Steel","30 inch refigrator",2.33
123922,142410,"Hampton Bay 11 in. Brushed Nickel LED Ceiling Square Flushmount","11 brushed nickel",2.33
123931,142413,"48 in. J-Mold Mirror Mount","mirror clips",1
123965,142431,"LG Electronics 26.6 cu. ft. French Door Refrigerator in Stainless Steel with Door-In-Door Design","6 ft sliding french doors",1
123966,142431,"LG Electronics 26.6 cu. ft. French Door Refrigerator in Stainless Steel with Door-In-Door Design","door in door",3
123976,142434,"World Imports Ethelyn Collection 5-Light Oil Rubbed Bronze Chandelier with Elegant Old World Glass Shades","chandeliers with shades",2.33
124006,142445,"24x84x18 in. Pantry Cabinet in Unfinished Oak","unfinished peninsula cabinets",3
124025,142457,"Fluidmaster 2 in. Universal PerforMAX High Performance Toilet Flapper with Microban","flush flappers",2.67
124034,142462,"READY SEAL 1 gal. Onyx Ultimate Interior Wood Stain and Sealer","interior wood stain",3
124045,142471,"WyreStorm Express Digital to Analogue Audio Converter with Dolby Down Mix","candelabra to regular converter",1.33
124047,142471,"WyreStorm Express Digital to Analogue Audio Converter with Dolby Down Mix","metric to inches converter",1.67
124052,142475,"American Classics 23 in. x 28 in. Surface-Mount Medicine Cabinet in Oak","medicine cabinet oak 32x30",2
124058,142478,"Euri Lighting 25W Equivalent Warm White Flame Tip Candelabra Deco Non-Dimmable LED Light Bulb","e12 bulb",2.33
124069,142481,"Silestone 2 in. Quartz Countertop Sample in Tea Leaf","silestone sammples",2.67
124072,142482,"DANCO Knob Handle in Clear for Delta Tub and Shower Faucets","tub and shower faucets",3
124089,142490,"Martha Stewart Living Cedar Island Dragonfruit Replacement Outdoor Swivel Lounge Chair Cushion","outdoor swivel chairs",2.67
124094,142495,"Andersen 36 in. x 80 in. 3000 Series White Self-Storing TruScene Storm Door","andersen 3000 self storing storm door",3
124104,142500,"BLACK+DECKER 20 in. 40-Volt Max Lithium-Ion Cordless Electric Mower with Free Electric Sweeper","Cordless Electric Mower",3
124109,142502,"Cake Boss Decorating Tools 2-Piece Cotton Icing Bag Set in Cream","baking decoration tools",3
124111,142504,"Crown Bolt #14 1-1/2 in. Pin-In-Star Button-Head Sheet Metal Screw","metal pin",3
124118,142506,"DeLonghi Pinguino 12,000 BTU Whisper Quiet Portable Air Conditioner with BioSilver Air Filter","delonghi air conditioner",3
124122,142508,"4 oz. Organic Tree and Shrub Spike (10-Pack)","tree spikes",2.67
124158,142528,"Swanstone Recessed Wall-Mount Solid Surface Soap Dish and Accessory Shelf in Seafoam-DISCONTINUED","bathroom soap dish",2.67
124173,142534,"New England Arbors Sturbridge Lamp Post","solar post lmapy",2.5
124185,142539,"Vigoro 4 in. x 20 ft. Protective Tree Wrapping","tomato tone 20 pound",1
124202,142546,"International Concepts Cafe Unfinished Solid Wood Side Chairs (Set of 2)","80 x 36 solid wood",2.33
124213,142553,"JET 15-Amp 12 in. Corded Sliding Compound Miter Saw Dual Bevel","compound sliding miter saw",3
124228,142562,"BEHR MARQUEE #N230-5 Dry Brown Exterior Paint","dry up packets for paint",2
124239,142567,"Masonite Solidoor Cheyenne Smooth 2-Panel Camber Top Plank Solid Core Primed Composite Interior Door Slab","interior doors solid",2.67
124256,142576,"Martha Stewart Living 9 ft. 36-Light Battery Operated LED Multi-Color Ultra Slim Wire (Bundle of 2)","solar lights christmas",2.33
124257,142577,"American Pro Decor 3-7/8 in. x 16-1/8 in. x 1/2 in. Unfinished Hand Carved North American Solid Alder Wood Onlay Grape Vine Wood Applique","1/8 wood",2.67
124258,142578,"Symmons Carrington 8 in. Widespread 2-Handle Mid-Arc Bathroom Faucet in Chrome","symmons",2.67
124278,142589,"Vigoro 12 in. H White Classic Picket Style Plastic Garden Fence","sale on picket fence",2.33
124285,142592,"2 in. PVC DWV 90 Degree Hub x Hub Elbow","awning 90 inch",1
124308,142601,"Minka Lavery Morlaix 3-Light Harvard Court Bronze Bath Wall Mount","bathroom wall light",2.67
124316,142606,"Charlotte Pipe 1/2 in. PVC Sch. 40 S x S x FPT Tee (10-Pack)","10 condiut pvc",2.67
124320,142608,"4500-Watt/240-Volt Low Watt Density Watt Fold-Back Screw-In Stainless Steel Alloy Water Heater Element","suburban heater element",2
124322,142610,"Weber Smokey Joe Gold Portable Charcoal Grill","portable charcoal grill",2.33
124324,142611,"Amerimax Home Products 3 ft. Snap-In White Gutter Guard","galvanized gutter leaf covers",2.33
124348,142618,"Titan Lighting Quinton Parlor 1-Light Oiled Bronze Wall Mount Bath Bar Light","bathroom wall lighting",3
124420,142654,"42 in. x 42 in. x 72 in. 2-Piece Neo-Angle Corner Shower Stall Kit in Chrome","standing shower",3
124424,142657,"Yard Machines 30 in. 357cc 2-Stage Electric Start Gas Snow Blower","yard machine snow blower",3
124432,142660,"Lithonia Lighting LB 1 ft. x 4 ft. Clear Wraparound Prismatic Lens","fluorescent light parts",2.33
124481,142680,"GE 40W Equivalent Soft White G16.5 Globe Candelabra Base Dimmable LED Light Bulb (2-Pack)","candelabra bulbs led",3
124494,142683,"Eagle 1 gal. Fall Grass Solid Color Solvent Based Concrete Sealer","1 gallon pvc solvent",3
124499,142685,"Martha Stewart 10 in. Cranberry Frost Shatter-Resistant Ornament Kissing Ball","window decorations",3
124511,142692,"Hampton Bay Caramel Simple Weave Flatstick Bamboo Roman Shade","hampton bay shades",3
124526,142700,"DEWALT 3 in. 14 TPI Thick Metal Cutting Jig Saw Blade Bi-Metal U-Shank 5 Pack","dewalt jig saw blad",2.67
124539,142708,"Siemens 2-20-Amp Type QT Tandem-Circuit Breaker","siemens breakers",3
124557,142716,"Progress Lighting Inspire Collection 4-Light Brushed Nickel Vanity Fixture","vanity light fictures",3
124558,142716,"Progress Lighting Inspire Collection 4-Light Brushed Nickel Vanity Fixture","vanity light fixtures",2.67
124579,142727,"Designers Choice Collection Universal Line Voltage Brushed Steel Track Lighting Fixture","steel track",2
124605,142739,"Bird B Gone 50 ft. x 7 in. Black Plastic Bird Spike","animal b gone",2
124619,142745,"DEWALT Screwdriver Set (10-Piece)","dewalt screwdriver",2.67
124621,142745,"DEWALT Screwdriver Set (10-Piece)","magnetic",1
124624,142746,"Westinghouse 3-Way Fan Light Switch","ceiling fan with chain cord",1.67
124633,142750,"LESCO 50 lb. 12,000 sq. ft. Fertilizer 18-0-18 Fall and Winter","winter fertilizer",3
124649,142757,"U.S. Ceramic Tile Color Collection Snow White 12 in. x 12 in. x 6 mm Unglazed Porcelain Mosaic Floor and Wall Tile (10.7 sq. ft./case)","ceramic tile white",3
124664,142764,"Briggs &amp; Stratton Carburetor","briggs and stratton carburetor",3
124671,142766,"DEWALT Black Oxide Drill Bit Set (25-Piece)","colbolt drill bits",2
124694,142777,"2 in. x 96 in. x 1/4 in. Thermoclear Polycarbonate Multi-Wall H-Channel","polycarbonite",2.67
124698,142780,"RIDGID Certified HEPA Filter with Pre-Filter-RV2400HF","hepa filter shark navigator",1.67
124699,142780,"RIDGID Certified HEPA Filter with Pre-Filter-RV2400HF","ridgid model wd1680 filter",2
124712,142788,"Hickory Hardware Conquest 1-1/8 in. White Cabinet Knob","white door knobs",2.67
124721,142795,"Bonnie Plants 4 in. Heinz Super Roma Tomato","Bonnie Plants",3
124723,142797,"Porter-Cable 15å¡ 1-3/4 in. Coil Roofing Nailer","1 3/4 roofing nails",2.67
124724,142797,"Porter-Cable 15å¡ 1-3/4 in. Coil Roofing Nailer","coil roofing nails",2.33
124733,142802,"DANCO 1-3/8 in. Universal Sink Stopper","drain stoppers",3
124744,142809,"14 in. x 25 ft. Insulated Flexible Duct R6 in Silver Jacket","14 duct",2.33
124750,142811,"Hearth &amp; Garden Polyester Oversized X-Large Patio Table and Chair Set Cover with PVC Coating","CEMENT PATIO TABLES",1.67
124754,142811,"Hearth &amp; Garden Polyester Oversized X-Large Patio Table and Chair Set Cover with PVC Coating","patio flurniture covers",1.67
124769,142816,"TrafficMASTER Allure Commercial Milano Grass Cloth Resilient Vinyl Plank Flooring - 4 in. x 4 in. Take Home Sample","grass cloth",2.67
124796,142830,"ROPPE 700 Series Almond 4 in. x 1/8 in. x 120 ft. Thermoplastic Rubber Wall Cove Base Coil","johnston cove base",2
124820,142842,"Viagrow Standard Flat (10-Pack)","artichoke plant seeds",2
124838,142847,"Nearly Natural 8 ft. Mini Cedar Pine Tree with 4249 Tips in 12 in. Pot (2-Tone Green)","pine trees",3
124850,142853,"Hampton Bay 5.1 in. Brushed Nickel LED Spotlight Desk Lamp","hampton bay hb4190 lamp",2
124875,142864,"Quickie Automatic Sponge Mop Refill","spunge mop refill",3
124888,142872,"Crosley 42 in. Solid Black Granite Top Kitchen Island Cart with 24 in. Upholstered Saddle Stools in Cherry","saddle stool",3
124928,142899,"Weber Stainless-Steel Gas Grill Rotisserie-DISCONTINUED","weber rotisserie",3
124958,142915,"Yosemite Home Decor Patterson 52 in. White Outdoor Ceiling Fan with 72 in. Lead Wire","72 inch ceiling fan",2.67
124969,142920,"2 in. ABS DWV Hub x Hub Coupling","abs rambit pipe saver",2
124972,142921,"Lithonia Lighting 2 ft. x 2 ft. White LED Lay-In Troffer with Smooth White Lens","2x2 troffer",3
124975,142923,"Natural Beauty Alchemy: Make Your Own Organic Cleansers, Creams, Serums, Shampoos, Balms, and More","Cleanser",2.67
124983,142927,"John Deere Tire Chains for D100, D105, D110, D120, D125","snow blower tire chains",2.67
124993,142929,"LightShow 8-Light White Projection Round String Lights with Clips","projection christmas lights",2.67
125007,142937,"Formula 409 32 oz. All Purpose Cleaner Degreaser Disinfectant","all purpose cleaner",3
125013,142938,"MS International Tan Brown 18 in. x 31 in. Polished Granite Floor and Wall Tile (7.75 sq. ft. / case)","tan tile",3
125065,142968,"Altra Furniture Benjamin 2-Drawer Lateral File Cabinet in Natural and Gray","pvc cabinets",2
125088,142980,"Generic 32 in. Battery Operated Elegant Plaid Artificial Teardrop with 20 Clear Multi-Function LED Lights","multi function lights",2.67
125105,142991,"Smoking Wood Chips for Seafood and Vegetables","vegetables",1.33
125107,142992,"Cap A Tread Lakeshore Pecan 94 in. Long x 12-1/8 in. Deep x 1-11/16 in. Height Laminate Left Return to Cover Stairs 1 in. Thick","lakeshore",2.33
